LABEL	SENTENCE
闲聊#身份信息	你是女的吧
闲聊#身份信息	你是好人还是坏人
闲聊#身份信息	你是宅男吗
闲聊#身份信息	你是机器人吗
闲聊#身份信息	你是机器人吧
闲聊#身份信息	你是男生吗
闲聊#身份信息	你是男的
闲聊#身份信息	你是男的吗
闲聊#身份信息	你是男的吧
闲聊#身份信息	你是男的还是女的
闲聊#身份信息	你是程序员吗
闲聊#身份信息	你是绅士吗
闲聊#身份信息	你是谁
闲聊#身份信息	你有什么爱好
闲聊#身份信息	你有什么目标
闲聊#身份信息	你有女朋友吗
闲聊#身份信息	你有没有兄弟姐妹
闲聊#身份信息	你有没有生命啊
闲聊#身份信息	你有没有职业
闲聊#身份信息	你有男朋友吗
闲聊#身份信息	你有编号吗
闲聊#身份信息	你有肌肉吗
闲聊#身份信息	你有身份证吗
闲聊#身份信息	你爸爸是谁
闲聊#身份信息	你现在几岁啦
闲聊#身份信息	你的三围是多少
闲聊#身份信息	你的体重是多少啊
闲聊#身份信息	你的出生地在哪
闲聊#身份信息	你的创造者是谁
闲聊#身份信息	你的力气有多大啊
闲聊#身份信息	你的名字是什么
闲聊#身份信息	你的年龄是多少
闲聊#身份信息	你的开发者是谁
闲聊#身份信息	你的性别是什么
闲聊#身份信息	你的手臂有什么用
闲聊#身份信息	你的特长是什么
闲聊#身份信息	你的理想是什么啊
闲聊#身份信息	你的生日是什么时候
闲聊#身份信息	你的职业是什么
闲聊#身份信息	你的职业是服务人类吗
闲聊#身份信息	你的联系方式是什么啊
闲聊#身份信息	你的脚多大啊
闲聊#身份信息	你的身高是多高啊
闲聊#身份信息	你结婚了吗
闲聊#身份信息	你能做些啥
闲聊#身份信息	你能像我一样走路吗
闲聊#身份信息	你能听懂我说的话吗
闲聊#身份信息	你能帮我些什么
闲聊#身份信息	你能帮我吗
闲聊#身份信息	你能帮我啥
闲聊#身份信息	你能干嘛
闲聊#身份信息	你能提供什么
闲聊#身份信息	你能提供什么服务
闲聊#身份信息	你能提供什么服务？
闲聊#身份信息	你能服务好人类吗
闲聊#身份信息	你能看得到我吗
闲聊#身份信息	你能跟我交流吗
闲聊#身份信息	你都有哪些功能
闲聊#身份信息	你都知道些什么知识啊
闲聊#身份信息	你都能做些什么
闲聊#身份信息	你都能做些啥
闲聊#身份信息	你需要消耗什么能源
闲聊#身份信息	可以告诉我你的编号吗
闲聊#身份信息	听说你最近技能提高了
闲聊#身份信息	告诉我，你是不是机器人
闲聊#身份信息	快告诉我，你真的是好人吗
闲聊#身份信息	快说，你现在几岁了
闲聊#身份信息	怎么联系你啊
闲聊#身份信息	我觉得你是机器人
闲聊#身份信息	我说什么，你就能做什么吗
闲聊#身份信息	机器人
闲聊#身份信息	男的吗
闲聊#身份信息	聊天可以吗
闲聊#身份信息	能看得懂英语吗？
闲聊#身份信息	请问您贵姓
闲聊#身份信息	谁开发了你
闲聊#身份信息	谁是店家
闲聊#身份信息	难道你不是机器人
闲聊#身份信息	﻿你是谁
闲聊#问候	Hello
闲聊#问候	ch2r你好
闲聊#问候	一起都好吗
闲聊#问候	下午好
闲聊#问候	中午好
闲聊#问候	亲，开心点哦
闲聊#问候	亲，祝你好运
闲聊#问候	你吃饭了吗
闲聊#问候	你吃饭没有
闲聊#问候	你好
闲聊#问候	你好~~~~~~~~~~~
闲聊#问候	你好吗
闲聊#问候	你好呀
闲聊#问候	你好啊
闲聊#问候	你好！
闲聊#问候	你好，i
闲聊#问候	你好，在吗
闲聊#问候	你好，很高兴能认识你
闲聊#问候	初次上来，多多关照
闲聊#问候	叔叔，你好，
闲聊#问候	吃过饭了没有
闲聊#问候	吃饭了吗
闲聊#问候	吃饭了没有
闲聊#问候	哈喽
闲聊#问候	哈罗
闲聊#问候	嗨
闲聊#问候	嗨，哈罗
闲聊#问候	嗨，近来好吗
闲聊#问候	在吗
闲聊#问候	工作忙不忙呀
闲聊#问候	店家在吗
闲聊#问候	很高兴见到你
闲聊#问候	很高兴认识你
闲聊#问候	您好
闲聊#问候	您好啊
闲聊#问候	您好，欢迎光临！
闲聊#问候	感觉你好
闲聊#问候	我来光临
闲聊#问候	我说你好啊
闲聊#问候	握个手吧
闲聊#问候	握手
闲聊#问候	早上好
闲聊#问候	早上好、下午好、晚上好、您好、请多多指教、请多关照
闲聊#问候	早上（下午、晚上）好，先生
闲聊#问候	早上（下午、晚上）好，夫人
闲聊#问候	早啊
闲聊#问候	晚上好
闲聊#问候	晚上好啊
闲聊#问候	最近好吗
闲聊#问候	最近忙不忙
闲聊#问候	最近怎么样
闲聊#问候	最近身体好吗
闲聊#问候	机器人你好
闲聊#问候	欢迎你光临指导
闲聊#问候	祝你今天快乐
闲聊#问候	祝你幸福快乐
闲聊#问候	祝您节日愉快
闲聊#问候	节日快乐
闲聊#问候	过得如何呀
闲聊#问候	近况如何
闲聊#问候	近来好吗
闲聊#问候	阿姨，你好
闲聊#问候	﻿你好机器人
导购#开始	我想看看手机
导购#开始	有哪些手机
导购#成交	可以就它了
导购#成交	嗯好我买它
导购#成交	嗯好的就要这部了
导购#成交	嗯我买它
导购#成交	好吧就这台了
导购#成交	好吧那我还是要把
导购#成交	好我要它
导购#成交	好我购买了
导购#成交	好的就买它
导购#成交	好的就要他了
导购#成交	好的就要他了
导购#成交	好的就这台
导购#成交	好的就这台吧
导购#成交	好的就这部
导购#成交	好的我决定要买这部
导购#成交	就它了
导购#成交	我买它
导购#成交	我决定要买这部
导购#成交	我就要买它了
导购#成交	我就要这部
导购#成交	我要买这部
导购#成交	那就要他了
导购#成交	那就要这一台吧
导购#成交	那就这一款吧
导购#成交	那我决定要这部了
导购#成交	那我就要这部了
导购#成交	那我要这部好了
导购#结束	没事了
表态#不满	又不同啦
表态#不用谢	不用谢
表态#不用谢	客气了
表态#否定	不了
表态#否定	不用了
表态#否定	好吧那我不要了
表态#否定	没了
表态#否定	没有
表态#否定	没有了
表态#否定	都不是
表态#满意	干得漂亮
表态#犹豫	不知道
表态#犹豫	我想听听你的意见
表态#肯定	会的会的
表态#肯定	嗯嗯
表态#肯定	嗯好的
表态#肯定	噢噢好的
表态#肯定	好啊
表态#肯定	恩恩
表态#致谢	好谢谢
表态#致谢	谢谢
表态#附和	呃
表态#附和	哇
表态#附和	我也是
表态#附和	诶
表态#附和	额
表态#随便	无要求
表态#随便	没有能将就用就行
